model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,61748c4a746e_20260202012604,2,21.11458921432495,3371,1390,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,61748c4a746e_20260202012604,3,30.562738180160522,2376,1627,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,61748c4a746e_20260202012604,4,23.24250030517578,3686,1548,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,61748c4a746e_20260202012604,5,15.009212970733643,2365,666,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,61748c4a746e_20260202012604,6,11.329878330230713,2656,481,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,a07f384e34e0_20260202012600,1,16.425980806350708,3878,1229,0,,,80.95238095238095,0.9047619047619048,0,False
gpt-oss:120b-cloud,a07f384e34e0_20260202012600,2,23.32851243019104,3371,1232,0,,,80.95238095238095,0.9047619047619048,0,False
gpt-oss:120b-cloud,a07f384e34e0_20260202012600,3,28.789095640182495,3067,2428,0,,,80.95238095238095,0.9047619047619048,0,False
gpt-oss:120b-cloud,a07f384e34e0_20260202012600,4,24.774466276168823,4093,1923,0,,,80.95238095238095,0.9047619047619048,0,False
gpt-oss:120b-cloud,a07f384e34e0_20260202012600,5,19.078624725341797,2365,1458,0,,,80.95238095238095,0.9047619047619048,0,False
gpt-oss:120b-cloud,a07f384e34e0_20260202012600,6,17.055917263031006,2656,1030,0,,,80.95238095238095,0.9047619047619048,0,False
gpt-oss:120b-cloud,96bc473bf513_20260202012757,1,19.693091869354248,2849,1366,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,96bc473bf513_20260202012757,2,32.06643342971802,3371,2151,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,96bc473bf513_20260202012757,3,7.373626470565796,2376,1093,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,96bc473bf513_20260202012757,4,15.393444299697876,3686,2061,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,96bc473bf513_20260202012757,5,16.6012761592865,2890,1343,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,96bc473bf513_20260202012757,6,22.216610431671143,2656,836,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,5f6d2c8c8338_20260202012829,1,14.914889097213745,2442,674,0,,,61.904761904761905,0.7142857142857143,0,False
gpt-oss:120b-cloud,5f6d2c8c8338_20260202012829,2,6.938253879547119,2791,1036,0,,,61.904761904761905,0.7142857142857143,0,False
gpt-oss:120b-cloud,5f6d2c8c8338_20260202012829,3,10.430798530578613,1796,825,0,,,61.904761904761905,0.7142857142857143,0,False
gpt-oss:120b-cloud,5f6d2c8c8338_20260202012829,4,15.73319697380066,2651,1247,0,,,61.904761904761905,0.7142857142857143,0,False
gpt-oss:120b-cloud,5f6d2c8c8338_20260202012829,5,26.793418407440186,1767,2206,0,,,61.904761904761905,0.7142857142857143,0,False
gpt-oss:120b-cloud,5f6d2c8c8338_20260202012829,6,12.089665412902832,1616,357,0,,,61.904761904761905,0.7142857142857143,0,False
gpt-oss:120b-cloud,fcd0bc9206fe_20260202012837,1,10.095996141433716,2442,953,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,fcd0bc9206fe_20260202012837,2,12.694306373596191,2791,1410,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,fcd0bc9206fe_20260202012837,3,12.889276266098022,2376,1513,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,fcd0bc9206fe_20260202012837,4,14.424139738082886,2651,1030,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,fcd0bc9206fe_20260202012837,5,18.70356559753418,2365,1156,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,fcd0bc9206fe_20260202012837,6,12.717581987380981,1616,337,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,bca61506276f_20260202012819,1,29.74465584754944,2442,1398,0,,,66.66666666666666,0.7619047619047619,0,False
