model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,36908b2b6d99_20260202165804,6,12.839714288711548,1053,1136,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,e6f8deea01e6_20260202165839,1,11.54469108581543,1394,1332,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,e6f8deea01e6_20260202165839,2,5.226540565490723,1340,685,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,e6f8deea01e6_20260202165839,3,9.66549825668335,1307,551,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,e6f8deea01e6_20260202165839,4,23.839486598968506,1246,1183,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,e6f8deea01e6_20260202165839,5,13.085421323776245,1289,1024,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,e6f8deea01e6_20260202165839,6,8.888758897781372,1053,947,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,74d38bd265e1_20260202165900,1,14.327945947647095,2083,2223,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,74d38bd265e1_20260202165900,2,9.388554573059082,1340,516,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,74d38bd265e1_20260202165900,3,7.105256795883179,1307,471,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,74d38bd265e1_20260202165900,4,18.545222759246826,1595,1822,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,74d38bd265e1_20260202165900,5,16.27674126625061,1289,1891,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,74d38bd265e1_20260202165900,6,7.365266799926758,1053,964,0,,,80.95238095238095,0.8095238095238095,0,False
