model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,not_found_count,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:20b-cloud,6fe1e8997576_20260203150155,5,8.545859813690186,1332,262,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,6fe1e8997576_20260203150155,6,11.059081554412842,1207,260,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,4bcfac4efc86_20260203150205,1,9.124366044998169,1281,329,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,4bcfac4efc86_20260203150205,2,22.431179523468018,1321,814,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,4bcfac4efc86_20260203150205,3,60.145195960998535,1361,1627,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,4bcfac4efc86_20260203150205,4,12.803574323654175,1352,405,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,4bcfac4efc86_20260203150205,5,37.040791273117065,1332,1135,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,4bcfac4efc86_20260203150205,6,22.5952787399292,1207,251,0,,,19.047619047619047,17,0.42857142857142855,0,False
gpt-oss:20b-cloud,65eb8442fd7f_20260203150210,1,17.920299530029297,1281,978,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,65eb8442fd7f_20260203150210,2,57.89467906951904,1321,760,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,65eb8442fd7f_20260203150210,3,21.172608137130737,1361,1012,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,65eb8442fd7f_20260203150210,4,13.218017101287842,1352,445,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,65eb8442fd7f_20260203150210,5,44.32880687713623,1332,1163,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,65eb8442fd7f_20260203150210,6,15.564755916595459,1207,248,0,,,33.33333333333333,14,0.38095238095238093,0,False
