model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,4,2.684002161026001,1519,642,0,,0.8095238095238095
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,5,4.0711705684661865,1497,1030,0,,0.8095238095238095
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,6,13.13935375213623,1053,38,0,,0.8095238095238095
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,1,4.930918455123901,1444,843,0,,0.9047619047619048
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,2,2.2410874366760254,1482,514,0,,0.9047619047619048
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,3,3.0078279972076416,1515,753,0,,0.9047619047619048
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,4,4.010708808898926,1519,1031,0,,0.9047619047619048
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,5,4.265057563781738,1497,1145,0,,0.9047619047619048
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,6,10.950588464736938,1053,38,0,,0.9047619047619048
ministral-3:3b-cloud,02586e55594e_20260130114620,1,2.2720885276794434,1444,532,0,,0.8571428571428571
ministral-3:3b-cloud,02586e55594e_20260130114620,2,2.8232343196868896,1482,695,0,,0.8571428571428571
ministral-3:3b-cloud,02586e55594e_20260130114620,3,4.446577310562134,1515,1064,0,,0.8571428571428571
ministral-3:3b-cloud,02586e55594e_20260130114620,4,3.6305055618286133,1519,953,0,,0.8571428571428571
ministral-3:3b-cloud,02586e55594e_20260130114620,5,3.542210817337036,1497,900,0,,0.8571428571428571
ministral-3:3b-cloud,02586e55594e_20260130114620,6,4.447178840637207,1053,38,0,,0.8571428571428571
ministral-3:3b-cloud,376dac8837b9_20260130114704,1,3.0714845657348633,1444,736,0,,0.8095238095238095
ministral-3:3b-cloud,376dac8837b9_20260130114704,2,1.849151849746704,1482,405,0,,0.8095238095238095
ministral-3:3b-cloud,376dac8837b9_20260130114704,3,2.1909306049346924,1515,508,0,,0.8095238095238095
ministral-3:3b-cloud,376dac8837b9_20260130114704,4,2.3369853496551514,1519,551,0,,0.8095238095238095
ministral-3:3b-cloud,376dac8837b9_20260130114704,5,4.174310922622681,1497,1102,0,,0.8095238095238095
ministral-3:3b-cloud,376dac8837b9_20260130114704,6,5.3407065868377686,1053,38,0,,0.8095238095238095
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,1,2.237473249435425,1444,517,0,,0.7142857142857143
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,2,2.7017054557800293,1482,678,0,,0.7142857142857143
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,3,3.2724108695983887,1515,842,0,,0.7142857142857143
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,4,3.1988143920898438,1519,794,0,,0.7142857142857143
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,5,4.159530878067017,1497,1080,0,,0.7142857142857143
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,6,13.197067022323608,1053,38,0,,0.7142857142857143
ministral-3:3b-cloud,6d392908b72b_20260130114900,1,3.335758686065674,1444,866,0,,0.7142857142857143
ministral-3:3b-cloud,6d392908b72b_20260130114900,2,2.1198689937591553,1482,465,0,,0.7142857142857143
ministral-3:3b-cloud,6d392908b72b_20260130114900,3,2.663536310195923,1515,650,0,,0.7142857142857143
ministral-3:3b-cloud,6d392908b72b_20260130114900,4,2.9161791801452637,1519,734,0,,0.7142857142857143
ministral-3:3b-cloud,6d392908b72b_20260130114900,5,2.81767201423645,1497,716,0,,0.7142857142857143
ministral-3:3b-cloud,6d392908b72b_20260130114900,6,8.521892786026001,1053,38,0,,0.7142857142857143
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,1,2.8496763706207275,1444,671,0,,0.6666666666666666
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,2,1.754396677017212,1482,368,0,,0.6666666666666666
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,3,2.225696086883545,1515,487,0,,0.6666666666666666
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,4,2.948063373565674,1519,718,0,,0.6666666666666666
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,5,4.51304292678833,1497,1218,0,,0.6666666666666666
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,6,14.834014415740967,1053,38,0,,0.6666666666666666
ministral-3:3b-cloud,bc978e34df3f_20260130115040,1,4.175899982452393,1444,1112,0,,0.8095238095238095
ministral-3:3b-cloud,bc978e34df3f_20260130115040,2,2.6056249141693115,1482,622,0,,0.8095238095238095
ministral-3:3b-cloud,bc978e34df3f_20260130115040,3,4.103137969970703,1515,1054,0,,0.8095238095238095
ministral-3:3b-cloud,bc978e34df3f_20260130115040,4,2.6966700553894043,1519,661,0,,0.8095238095238095
ministral-3:3b-cloud,bc978e34df3f_20260130115040,5,4.509902715682983,1497,1136,0,,0.8095238095238095
ministral-3:3b-cloud,bc978e34df3f_20260130115040,6,4.183290719985962,1402,1101,0,,0.8095238095238095
ministral-3:3b-cloud,9787a19df374_20260130115155,1,2.949681043624878,1444,726,0,,0.8095238095238095
ministral-3:3b-cloud,9787a19df374_20260130115155,2,2.9621376991271973,1482,750,0,,0.8095238095238095
ministral-3:3b-cloud,9787a19df374_20260130115155,3,2.2970633506774902,1515,497,0,,0.8095238095238095
ministral-3:3b-cloud,9787a19df374_20260130115155,4,3.3040108680725098,1519,818,0,,0.8095238095238095
ministral-3:3b-cloud,9787a19df374_20260130115155,5,4.238635063171387,1497,1122,0,,0.8095238095238095
ministral-3:3b-cloud,9787a19df374_20260130115155,6,4.763952255249023,1053,38,0,,0.8095238095238095
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,1,2.587207078933716,1444,629,0,,0.6190476190476191
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,2,1.2470698356628418,1482,194,0,,0.6190476190476191
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,3,3.690845489501953,1515,985,0,,0.6190476190476191
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,4,4.409778594970703,1519,969,0,,0.6190476190476191
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,5,5.3324737548828125,1497,1197,0,,0.6190476190476191
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,6,8.25933313369751,1053,38,0,,0.6190476190476191
ministral-3:3b-cloud,e171c1cee34a_20260130115405,1,5.422776699066162,1444,1163,0,,0.8571428571428571
ministral-3:3b-cloud,e171c1cee34a_20260130115405,2,3.028630495071411,1482,696,0,,0.8571428571428571
ministral-3:3b-cloud,e171c1cee34a_20260130115405,3,2.7118308544158936,1515,630,0,,0.8571428571428571
ministral-3:3b-cloud,e171c1cee34a_20260130115405,4,3.750558614730835,1519,976,0,,0.8571428571428571
ministral-3:3b-cloud,e171c1cee34a_20260130115405,5,4.740540504455566,1497,1226,0,,0.8571428571428571
ministral-3:3b-cloud,e171c1cee34a_20260130115405,6,11.17046046257019,1402,3312,0,,0.8571428571428571
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,1,10.4753577709198,1444,670,0,,0.9523809523809523
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,2,3.373391628265381,1482,725,0,,0.9523809523809523
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,3,4.23513650894165,1515,828,0,,0.9523809523809523
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,4,3.3086700439453125,1519,873,0,,0.9523809523809523
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,5,4.593342065811157,1497,1273,0,,0.9523809523809523
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,6,15.180836915969849,1053,38,0,,0.9523809523809523
ministral-3:3b-cloud,17fc1deb0134_20260130115625,1,2.433760404586792,1444,587,0,,0.8571428571428571
ministral-3:3b-cloud,17fc1deb0134_20260130115625,2,2.747715711593628,1482,658,0,,0.8571428571428571
ministral-3:3b-cloud,17fc1deb0134_20260130115625,3,1.9464354515075684,1515,411,0,,0.8571428571428571
ministral-3:3b-cloud,17fc1deb0134_20260130115625,4,3.1824870109558105,1519,797,0,,0.8571428571428571
ministral-3:3b-cloud,17fc1deb0134_20260130115625,5,4.6746666431427,1497,1259,0,,0.8571428571428571
ministral-3:3b-cloud,17fc1deb0134_20260130115625,6,13.709169864654541,1053,38,0,,0.8571428571428571
ministral-3:3b-cloud,f753415e33df_20260130115720,1,2.280369520187378,1444,513,0,,0.8571428571428571
ministral-3:3b-cloud,f753415e33df_20260130115720,2,2.7159759998321533,1482,633,0,,0.8571428571428571
ministral-3:3b-cloud,f753415e33df_20260130115720,3,3.1318373680114746,1515,776,0,,0.8571428571428571
ministral-3:3b-cloud,f753415e33df_20260130115720,4,5.542442321777344,1519,914,0,,0.8571428571428571
ministral-3:3b-cloud,f753415e33df_20260130115720,5,4.924671649932861,1497,1325,0,,0.8571428571428571
ministral-3:3b-cloud,f753415e33df_20260130115720,6,4.026964426040649,1402,1075,0,,0.8571428571428571
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,1,2.879354476928711,1444,702,0,,0.7619047619047619
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,2,2.4803223609924316,1482,574,0,,0.7619047619047619
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,3,2.879537343978882,1515,709,0,,0.7619047619047619
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,4,3.1943519115448,1519,785,0,,0.7619047619047619
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,5,2.689171314239502,1497,649,0,,0.7619047619047619
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,6,3.7241392135620117,1402,905,0,,0.7619047619047619
ministral-3:3b-cloud,1756d3d681ee_20260130115922,1,2.6983072757720947,1444,643,0,,0.8571428571428571
ministral-3:3b-cloud,1756d3d681ee_20260130115922,2,3.0190415382385254,1482,657,0,,0.8571428571428571
ministral-3:3b-cloud,1756d3d681ee_20260130115922,3,3.3423733711242676,1515,845,0,,0.8571428571428571
ministral-3:3b-cloud,1756d3d681ee_20260130115922,4,12.80768370628357,1519,1571,0,,0.8571428571428571
ministral-3:3b-cloud,1756d3d681ee_20260130115922,5,4.544578790664673,1497,724,0,,0.8571428571428571
ministral-3:3b-cloud,1756d3d681ee_20260130115922,6,9.06514835357666,1053,38,0,,0.8571428571428571
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,1,2.888822555541992,1444,681,0,,0.8571428571428571
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,2,1.701495885848999,1482,337,0,,0.8571428571428571
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,3,2.886936902999878,1515,689,0,,0.8571428571428571
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,4,4.23276686668396,1519,1090,0,,0.8571428571428571
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,5,5.8885338306427,1497,1552,0,,0.8571428571428571
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,6,8.244709968566895,1053,38,0,,0.8571428571428571
ministral-3:3b-cloud,e1c81297a995_20260130120154,1,2.5089902877807617,1444,590,0,,0.8095238095238095
ministral-3:3b-cloud,e1c81297a995_20260130120154,2,2.1377310752868652,1482,476,0,,0.8095238095238095
ministral-3:3b-cloud,e1c81297a995_20260130120154,3,2.5491783618927,1515,614,0,,0.8095238095238095
ministral-3:3b-cloud,e1c81297a995_20260130120154,4,2.811769723892212,1519,660,0,,0.8095238095238095
ministral-3:3b-cloud,e1c81297a995_20260130120154,5,3.8224050998687744,1497,1025,0,,0.8095238095238095
ministral-3:3b-cloud,e1c81297a995_20260130120154,6,16.68901252746582,1053,38,0,,0.8095238095238095
ministral-3:3b-cloud,9d0084990bcc_20260130123553,1,112.67621350288391,1827,968,1,5.0,0.7619047619047619
ministral-3:3b-cloud,9d0084990bcc_20260130123553,2,155.2588620185852,1711,361,2,4.0,0.7619047619047619
ministral-3:3b-cloud,9d0084990bcc_20260130123553,3,159.4078540802002,1857,575,2,3.5,0.7619047619047619
ministral-3:3b-cloud,9d0084990bcc_20260130123553,4,83.51925349235535,1826,593,2,4.75,0.7619047619047619
ministral-3:3b-cloud,9d0084990bcc_20260130123553,5,67.98870515823364,1873,568,1,4.5,0.7619047619047619
ministral-3:3b-cloud,9d0084990bcc_20260130123553,6,21.359959363937378,1053,38,0,5.0,0.7619047619047619
ministral-3:3b-cloud,d4525006a19f_20260130124628,1,109.76565217971802,1676,838,2,4.0,0.5714285714285714
ministral-3:3b-cloud,d4525006a19f_20260130124628,2,111.39595007896423,1695,218,2,4.25,0.5714285714285714
ministral-3:3b-cloud,d4525006a19f_20260130124628,3,138.78711867332458,1785,609,2,4.0,0.5714285714285714
ministral-3:3b-cloud,d4525006a19f_20260130124628,5,139.05844140052795,1939,393,2,4.75,0.5714285714285714
ministral-3:3b-cloud,d4525006a19f_20260130124628,6,22.736721992492676,1053,38,0,5.0,0.5714285714285714
ministral-3:3b-cloud,56335d81e17b_20260130130056,1,114.21194076538086,1533,921,2,4.0,0.5714285714285714
ministral-3:3b-cloud,56335d81e17b_20260130130056,2,80.57766199111938,1796,233,2,5.0,0.5714285714285714
ministral-3:3b-cloud,56335d81e17b_20260130130056,3,99.9510428905487,1515,437,2,1.0,0.5714285714285714
ministral-3:3b-cloud,56335d81e17b_20260130130056,4,134.8891088962555,1633,248,2,5.0,0.5714285714285714
ministral-3:3b-cloud,56335d81e17b_20260130130056,5,212.3584725856781,1777,550,2,5.0,0.5714285714285714
ministral-3:3b-cloud,56335d81e17b_20260130130056,6,16.19221782684326,1053,38,0,5.0,0.5714285714285714
ministral-3:3b-cloud,dacf2b4e5156_20260130131243,1,60.55026292800903,1881,541,1,4.666666666666667,0.6190476190476191
ministral-3:3b-cloud,dacf2b4e5156_20260130131243,2,34.277994871139526,1482,696,0,5.0,0.6190476190476191
ministral-3:3b-cloud,dacf2b4e5156_20260130131243,3,80.54176187515259,1828,557,2,4.5,0.6190476190476191
ministral-3:3b-cloud,dacf2b4e5156_20260130131243,4,85.36913681030273,1856,180,1,4.75,0.6190476190476191
ministral-3:3b-cloud,dacf2b4e5156_20260130131243,5,72.35358595848083,1872,383,2,4.75,0.6190476190476191
ministral-3:3b-cloud,dacf2b4e5156_20260130131243,6,15.732909679412842,1053,38,0,5.0,0.6190476190476191
ministral-3:3b-cloud,7fa6b6e9d45e_20260130131918,1,75.74605464935303,1765,397,1,4.666666666666667,0.7142857142857143
ministral-3:3b-cloud,7fa6b6e9d45e_20260130131918,2,95.95950245857239,1784,433,2,4.75,0.7142857142857143
ministral-3:3b-cloud,7fa6b6e9d45e_20260130131918,3,168.2642683982849,2043,797,2,4.666666666666667,0.7142857142857143
ministral-3:3b-cloud,7fa6b6e9d45e_20260130131918,4,92.2945351600647,1860,321,2,4.0,0.7142857142857143
ministral-3:3b-cloud,7fa6b6e9d45e_20260130131918,5,172.66863822937012,1858,531,2,4.0,0.7142857142857143
ministral-3:3b-cloud,7fa6b6e9d45e_20260130131918,6,26.709907293319702,1053,38,0,5.0,0.7142857142857143
ministral-3:3b-cloud,6de8b2e76fbd_20260130133008,1,68.67505025863647,1782,746,1,4.0,0.7619047619047619
ministral-3:3b-cloud,6de8b2e76fbd_20260130133008,2,74.36770534515381,1713,202,1,5.0,0.7619047619047619
ministral-3:3b-cloud,6de8b2e76fbd_20260130133008,3,105.18251729011536,2102,648,1,4.5,0.7619047619047619
ministral-3:3b-cloud,6de8b2e76fbd_20260130133008,4,142.36540532112122,1909,367,2,4.75,0.7619047619047619
ministral-3:3b-cloud,6de8b2e76fbd_20260130133008,5,106.76629900932312,1908,655,2,4.5,0.7619047619047619
ministral-3:3b-cloud,6de8b2e76fbd_20260130133008,6,25.65812110900879,1053,38,0,5.0,0.7619047619047619
ministral-3:3b-cloud,cc56886a33f4_20260130133918,1,87.32629752159119,1748,411,1,4.666666666666667,0.5714285714285714
ministral-3:3b-cloud,cc56886a33f4_20260130133918,2,98.73315358161926,1869,409,2,4.75,0.5714285714285714
ministral-3:3b-cloud,cc56886a33f4_20260130133918,3,66.33222007751465,1946,394,1,4.5,0.5714285714285714
ministral-3:3b-cloud,cc56886a33f4_20260130133918,4,52.123624324798584,1863,545,1,4.75,0.5714285714285714
ministral-3:3b-cloud,cc56886a33f4_20260130133918,5,46.10514855384827,1842,60,1,5.0,0.5714285714285714
ministral-3:3b-cloud,cc56886a33f4_20260130133918,6,30.33182644844055,1053,38,0,5.0,0.5714285714285714
ministral-3:3b-cloud,586ad2a3863b_20260130134624,1,21.67749047279358,1444,627,0,4.333333333333333,0.7142857142857143
ministral-3:3b-cloud,586ad2a3863b_20260130134624,2,112.64768314361572,1696,253,1,5.0,0.7142857142857143
ministral-3:3b-cloud,586ad2a3863b_20260130134624,3,120.82788467407227,1907,439,1,4.5,0.7142857142857143
ministral-3:3b-cloud,586ad2a3863b_20260130134624,4,150.57204341888428,1814,362,2,4.25,0.7142857142857143
ministral-3:3b-cloud,586ad2a3863b_20260130134624,5,79.221515417099,1826,395,1,4.75,0.7142857142857143
ministral-3:3b-cloud,586ad2a3863b_20260130134624,6,23.23249316215515,1053,38,0,5.0,0.7142857142857143
ministral-3:3b-cloud,7bc1812fa8ee_20260130135517,1,29.809887409210205,1444,761,0,4.333333333333333,0.6666666666666666
ministral-3:3b-cloud,7bc1812fa8ee_20260130135517,2,28.248735427856445,1482,548,0,5.0,0.6666666666666666
ministral-3:3b-cloud,7bc1812fa8ee_20260130135517,3,135.82261061668396,1908,446,2,4.75,0.6666666666666666
ministral-3:3b-cloud,7bc1812fa8ee_20260130135517,4,19.008917093276978,1519,367,0,4.75,0.6666666666666666
ministral-3:3b-cloud,7bc1812fa8ee_20260130135517,5,120.67366576194763,2145,614,2,4.25,0.6666666666666666
ministral-3:3b-cloud,7bc1812fa8ee_20260130135517,6,25.83746075630188,1053,38,0,5.0,0.6666666666666666
ministral-3:8b-cloud,0b7b31c0d111_20260130143457,1,10.693140745162964,1444,1989,0,,0.7619047619047619
ministral-3:8b-cloud,0b7b31c0d111_20260130143457,2,6.416073799133301,1482,1054,0,,0.7619047619047619
ministral-3:8b-cloud,0b7b31c0d111_20260130143457,3,4.443855047225952,1515,791,0,,0.7619047619047619
ministral-3:8b-cloud,0b7b31c0d111_20260130143457,4,9.779889822006226,1519,1443,0,,0.7619047619047619
ministral-3:8b-cloud,0b7b31c0d111_20260130143457,5,3.8758506774902344,1497,672,0,,0.7619047619047619
ministral-3:8b-cloud,0b7b31c0d111_20260130143457,6,2.531407356262207,1402,385,0,,0.7619047619047619
ministral-3:8b-cloud,0c35c92d752e_20260130143651,1,11.44102954864502,1444,2200,0,,0.8571428571428571
ministral-3:8b-cloud,0c35c92d752e_20260130143651,2,7.476442098617554,1482,1352,0,,0.8571428571428571
ministral-3:8b-cloud,0c35c92d752e_20260130143651,3,5.674701929092407,1515,930,0,,0.8571428571428571
ministral-3:8b-cloud,0c35c92d752e_20260130143651,4,6.657580375671387,1519,1209,0,,0.8571428571428571
ministral-3:8b-cloud,0c35c92d752e_20260130143651,5,6.626161813735962,1497,902,0,,0.8571428571428571
ministral-3:8b-cloud,0c35c92d752e_20260130143651,6,2.633485794067383,1402,410,0,,0.8571428571428571
ministral-3:8b-cloud,7f90f7e8ac86_20260130143817,1,11.918076753616333,1444,2150,0,,0.7619047619047619
ministral-3:8b-cloud,7f90f7e8ac86_20260130143817,2,7.893784999847412,1482,1136,0,,0.7619047619047619
ministral-3:8b-cloud,7f90f7e8ac86_20260130143817,3,4.153411865234375,1515,701,0,,0.7619047619047619
ministral-3:8b-cloud,7f90f7e8ac86_20260130143817,4,7.791619539260864,1519,1474,0,,0.7619047619047619
ministral-3:8b-cloud,7f90f7e8ac86_20260130143817,5,4.7420430183410645,1497,683,0,,0.7619047619047619
ministral-3:8b-cloud,7f90f7e8ac86_20260130143817,6,2.2723560333251953,1402,317,0,,0.7619047619047619
ministral-3:8b-cloud,446971d775c9_20260130143939,1,11.788440227508545,1444,2268,0,,0.8095238095238095
ministral-3:8b-cloud,446971d775c9_20260130143939,2,3.6250336170196533,1482,640,0,,0.8095238095238095
ministral-3:8b-cloud,446971d775c9_20260130143939,3,5.225880861282349,1515,953,0,,0.8095238095238095
ministral-3:8b-cloud,446971d775c9_20260130143939,4,9.445938110351562,1519,1734,0,,0.8095238095238095
ministral-3:8b-cloud,446971d775c9_20260130143939,5,3.686133861541748,1497,638,0,,0.8095238095238095
ministral-3:8b-cloud,446971d775c9_20260130143939,6,2.629934787750244,1402,412,0,,0.8095238095238095
ministral-3:8b-cloud,35fb8dab83fc_20260130144138,1,9.31113338470459,1444,1638,0,,0.8571428571428571
ministral-3:8b-cloud,35fb8dab83fc_20260130144138,2,8.442224025726318,1482,970,0,,0.8571428571428571
ministral-3:8b-cloud,35fb8dab83fc_20260130144138,3,5.807052373886108,1515,1066,0,,0.8571428571428571
ministral-3:8b-cloud,35fb8dab83fc_20260130144138,4,7.0242555141448975,1519,1225,0,,0.8571428571428571
ministral-3:8b-cloud,35fb8dab83fc_20260130144138,5,7.552042484283447,1497,904,0,,0.8571428571428571
ministral-3:8b-cloud,35fb8dab83fc_20260130144138,6,2.574888229370117,1402,407,0,,0.8571428571428571
ministral-3:8b-cloud,6dc8e7b16f58_20260130144259,1,11.163666725158691,1444,2150,0,,0.8095238095238095
ministral-3:8b-cloud,6dc8e7b16f58_20260130144259,2,4.130839109420776,1482,632,0,,0.8095238095238095
ministral-3:8b-cloud,6dc8e7b16f58_20260130144259,3,4.933777093887329,1515,877,0,,0.8095238095238095
ministral-3:8b-cloud,6dc8e7b16f58_20260130144259,4,7.79825234413147,1519,1469,0,,0.8095238095238095
ministral-3:8b-cloud,6dc8e7b16f58_20260130144259,5,4.448023557662964,1497,790,0,,0.8095238095238095
ministral-3:8b-cloud,6dc8e7b16f58_20260130144259,6,2.406747817993164,1402,375,0,,0.8095238095238095
ministral-3:8b-cloud,df19b653705f_20260130144422,1,17.44130229949951,1095,1264,0,,0.8095238095238095
ministral-3:8b-cloud,df19b653705f_20260130144422,2,7.055984973907471,1482,1076,0,,0.8095238095238095
ministral-3:8b-cloud,df19b653705f_20260130144422,3,6.374011993408203,1515,1031,0,,0.8095238095238095
ministral-3:8b-cloud,df19b653705f_20260130144422,4,7.119870662689209,1519,1334,0,,0.8095238095238095
ministral-3:8b-cloud,df19b653705f_20260130144422,5,7.253227472305298,1497,743,0,,0.8095238095238095
ministral-3:8b-cloud,df19b653705f_20260130144422,6,2.883985996246338,1402,446,0,,0.8095238095238095
ministral-3:8b-cloud,21ea43338a7b_20260130144551,1,33.319117069244385,1444,2086,0,,0.9047619047619048
ministral-3:8b-cloud,21ea43338a7b_20260130144551,2,4.139960289001465,1482,732,0,,0.9047619047619048
ministral-3:8b-cloud,21ea43338a7b_20260130144551,3,5.288951635360718,1515,956,0,,0.9047619047619048
ministral-3:8b-cloud,21ea43338a7b_20260130144551,4,3.5719640254974365,1519,582,0,,0.9047619047619048
ministral-3:8b-cloud,21ea43338a7b_20260130144551,5,5.799945592880249,1497,1067,0,,0.9047619047619048
ministral-3:8b-cloud,21ea43338a7b_20260130144551,6,4.59721565246582,1402,392,0,,0.9047619047619048
ministral-3:8b-cloud,5fd1471eb2ef_20260130144729,1,6.2637200355529785,1444,1053,0,,0.9047619047619048
ministral-3:8b-cloud,5fd1471eb2ef_20260130144729,2,6.829894065856934,1482,723,0,,0.9047619047619048
ministral-3:8b-cloud,5fd1471eb2ef_20260130144729,3,7.488697052001953,1515,1223,0,,0.9047619047619048
ministral-3:8b-cloud,5fd1471eb2ef_20260130144729,4,6.101039171218872,1519,1002,0,,0.9047619047619048
ministral-3:8b-cloud,5fd1471eb2ef_20260130144729,5,6.178539276123047,1497,1142,0,,0.9047619047619048
ministral-3:8b-cloud,5fd1471eb2ef_20260130144729,6,2.612651824951172,1402,408,0,,0.9047619047619048
ministral-3:8b-cloud,685df7c3d293_20260130144857,1,11.012198686599731,1444,2013,0,,0.8571428571428571
ministral-3:8b-cloud,685df7c3d293_20260130144857,2,8.22307801246643,1482,1356,0,,0.8571428571428571
ministral-3:8b-cloud,685df7c3d293_20260130144857,3,4.459221363067627,1515,792,0,,0.8571428571428571
ministral-3:8b-cloud,685df7c3d293_20260130144857,4,7.5410449504852295,1519,1395,0,,0.8571428571428571
ministral-3:8b-cloud,685df7c3d293_20260130144857,5,4.706533670425415,1497,833,0,,0.8571428571428571
ministral-3:8b-cloud,685df7c3d293_20260130144857,6,4.759085655212402,1402,441,0,,0.8571428571428571
ministral-3:8b-cloud,0d8c7f1f0005_20260130145026,1,13.006050109863281,1444,2444,0,,0.9047619047619048
ministral-3:8b-cloud,0d8c7f1f0005_20260130145026,2,7.813971519470215,1482,1095,0,,0.9047619047619048
ministral-3:8b-cloud,0d8c7f1f0005_20260130145026,3,5.6942808628082275,1515,1024,0,,0.9047619047619048
ministral-3:8b-cloud,0d8c7f1f0005_20260130145026,4,6.331746339797974,1519,1125,0,,0.9047619047619048
ministral-3:8b-cloud,0d8c7f1f0005_20260130145026,5,5.56148624420166,1497,995,0,,0.9047619047619048
ministral-3:8b-cloud,0d8c7f1f0005_20260130145026,6,2.656907558441162,1402,379,0,,0.9047619047619048
ministral-3:8b-cloud,b95af3d7961a_20260130145136,1,26.43414068222046,1095,1760,0,,0.7619047619047619
ministral-3:8b-cloud,b95af3d7961a_20260130145136,2,5.60764741897583,1482,1008,0,,0.7619047619047619
ministral-3:8b-cloud,b95af3d7961a_20260130145136,3,2.8431572914123535,1515,461,0,,0.7619047619047619
ministral-3:8b-cloud,b95af3d7961a_20260130145136,4,7.350897550582886,1519,1351,0,,0.7619047619047619
ministral-3:8b-cloud,b95af3d7961a_20260130145136,5,5.8681395053863525,1497,956,0,,0.7619047619047619
ministral-3:8b-cloud,b95af3d7961a_20260130145136,6,2.920999765396118,1402,486,0,,0.7619047619047619
ministral-3:8b-cloud,a1396666ede8_20260130145328,1,11.88829255104065,1444,2309,0,,0.8571428571428571
ministral-3:8b-cloud,a1396666ede8_20260130145328,2,4.466112375259399,1482,556,0,,0.8571428571428571
ministral-3:8b-cloud,a1396666ede8_20260130145328,3,4.629560470581055,1515,811,0,,0.8571428571428571
ministral-3:8b-cloud,a1396666ede8_20260130145328,4,6.372802495956421,1519,1157,0,,0.8571428571428571
ministral-3:8b-cloud,a1396666ede8_20260130145328,5,6.798645734786987,1497,1051,0,,0.8571428571428571
ministral-3:8b-cloud,a1396666ede8_20260130145328,6,2.767667531967163,1402,428,0,,0.8571428571428571
ministral-3:8b-cloud,ecd92167a1fe_20260130145445,1,10.533504962921143,1444,1660,0,,0.8095238095238095
ministral-3:8b-cloud,ecd92167a1fe_20260130145445,2,7.9216649532318115,1482,970,0,,0.8095238095238095
ministral-3:8b-cloud,ecd92167a1fe_20260130145445,3,6.41806435585022,1515,1020,0,,0.8095238095238095
ministral-3:8b-cloud,ecd92167a1fe_20260130145445,4,8.520208358764648,1519,1250,0,,0.8095238095238095
ministral-3:8b-cloud,ecd92167a1fe_20260130145445,5,5.450624227523804,1497,781,0,,0.8095238095238095
ministral-3:8b-cloud,ecd92167a1fe_20260130145445,6,3.2195804119110107,1402,467,0,,0.8095238095238095
ministral-3:8b-cloud,4cc393578859_20260130145612,1,7.252160310745239,1444,1342,0,,0.7619047619047619
ministral-3:8b-cloud,4cc393578859_20260130145612,2,6.280340194702148,1482,1153,0,,0.7619047619047619
ministral-3:8b-cloud,4cc393578859_20260130145612,3,6.345740079879761,1515,771,0,,0.7619047619047619
ministral-3:8b-cloud,4cc393578859_20260130145612,4,6.396646738052368,1519,1174,0,,0.7619047619047619
