model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
ministral-3:8b-cloud,c92d479f01e2_20260130150129,6,2.506094217300415,1402,391,0,,,0,False
ministral-3:8b-cloud,96f9dfe02c66_20260130150303,1,8.877336978912354,1444,1521,0,,,0,False
ministral-3:8b-cloud,96f9dfe02c66_20260130150303,2,9.861462831497192,1482,1211,0,,,0,False
ministral-3:8b-cloud,96f9dfe02c66_20260130150303,3,7.347236394882202,1515,739,0,,,0,False
ministral-3:8b-cloud,96f9dfe02c66_20260130150303,4,10.307642936706543,1519,1166,0,,,0,False
ministral-3:8b-cloud,96f9dfe02c66_20260130150303,5,10.736090183258057,1497,1220,0,,,0,False
ministral-3:8b-cloud,96f9dfe02c66_20260130150303,6,3.035428285598755,1402,366,0,,,0,False
ministral-3:8b-cloud,4dd639ebe27a_20260130150442,1,8.132857084274292,1444,1523,0,,,0,False
ministral-3:8b-cloud,4dd639ebe27a_20260130150442,2,5.821622610092163,1482,1071,0,,,0,False
ministral-3:8b-cloud,4dd639ebe27a_20260130150442,3,5.916979551315308,1515,1090,0,,,0,False
ministral-3:8b-cloud,4dd639ebe27a_20260130150442,4,13.248275518417358,1519,1502,0,,,0,False
ministral-3:8b-cloud,4dd639ebe27a_20260130150442,5,6.388863563537598,1497,1193,0,,,0,False
ministral-3:8b-cloud,4dd639ebe27a_20260130150442,6,4.873959064483643,1402,433,0,,,0,False
ministral-3:8b-cloud,133bfcc21b77_20260130150615,1,33.36121392250061,1444,1778,0,,,0,False
ministral-3:8b-cloud,133bfcc21b77_20260130150615,2,6.119876861572266,1482,1058,0,,,0,False
ministral-3:8b-cloud,133bfcc21b77_20260130150615,3,4.859334230422974,1515,885,0,,,0,False
ministral-3:8b-cloud,133bfcc21b77_20260130150615,4,15.872173547744751,1519,3066,0,,,0,False
ministral-3:8b-cloud,133bfcc21b77_20260130150615,5,12.096734285354614,1497,1362,0,,,0,False
ministral-3:8b-cloud,133bfcc21b77_20260130150615,6,2.9123587608337402,1402,488,0,,,0,False
ministral-3:8b-cloud,88bb8152a98e_20260130150816,1,8.59960675239563,1444,1567,0,,,0,False
ministral-3:8b-cloud,88bb8152a98e_20260130150816,2,13.048904180526733,1482,1157,0,,,0,False
ministral-3:8b-cloud,88bb8152a98e_20260130150816,3,4.906654357910156,1515,880,0,,,0,False
ministral-3:8b-cloud,88bb8152a98e_20260130150816,4,13.128395318984985,1519,2558,0,,,0,False
ministral-3:8b-cloud,88bb8152a98e_20260130150816,5,6.376821756362915,1497,1168,0,,,0,False
ministral-3:8b-cloud,88bb8152a98e_20260130150816,6,2.7468955516815186,1402,437,0,,,0,False
ministral-3:8b-cloud,99a01e6fb290_20260130151048,1,27.815014839172363,1095,1417,0,,,0,False
ministral-3:8b-cloud,99a01e6fb290_20260130151048,2,4.978943824768066,1482,891,0,,,0,False
ministral-3:8b-cloud,99a01e6fb290_20260130151048,3,5.460489273071289,1515,954,0,,,0,False
